OBJECTID,ContractNumber,ContractDescription,ContractStatus,ContractType,ContractSubtype,LastModified,OriginalAmount,RevisedAmount,VendorID,TempID,VendorName,ProjectID
1307,91400237,GROUNDS MAINTENANCE - MOWING                      ,CLOSED,GS   (GEN SERV),,2016/08/03 00:00:00+00,17278,85567,9047,1306,,
1013,91100815,TENNIS OFFICIAL - DOROTHY MATTERN                 ,CLOSED,GS   (GEN SERV),,2011/06/01 00:00:00+00,300,300,9052,1012,,
3644,91100034,BC ENTERTAINER-BAYOU DIESEL                       ,CLOSED,ENT  (ENTERTAIN),,2010/07/01 00:00:00+00,450,450,9056,3643,,
2927,91100031,BC ENTERTAINER-THE MAD TEA PARTY                  ,CLOSED,ENT  (ENTERTAIN),,2010/07/01 00:00:00+00,500,500,9059,2926,,
282,91100032,BC ENTERTAINER-THE HOT SEATS                      ,CLOSED,ENT  (ENTERTAIN),,2010/07/01 00:00:00+00,500,500,9059,281,,
330,91100060,SOUVENIR SALES                                    ,CLOSED,GS   (GEN SERV),,2010/07/01 00:00:00+00,1500,1500,9064,329,,
3163,91100115,LABORATORY TO ANALYZE SAMPLES- PER NC STATE LAB   ,CLOSED,GENERAL,,2010/07/07 00:00:00+00,1817.8,1817.8,9086,3162,,
2971,91000372,BODY SHOP WORK (FLEET)- RUSSELL'S PAINT AND BODY  ,CLOSED,GS   (GEN SERV),,2014/01/13 00:00:00+00,14885.72,11900.15,9088,2970,,
135,91100183,AUTO BODY SHOP REPAIR                             ,CLOSED,GS   (GEN SERV),,2010/07/16 00:00:00+00,0,0,9088,134,,
451,91100245,AUTO BODY CONTRACT                                ,CLOSED,GENERAL,,2019/03/27 00:00:00+00,60000,57857.46,9088,450,,
3814,91100533,ANIMAL CONTROL VAN #A103 RETROFIT                 ,CLOSED,GENERAL,,2010/10/29 00:00:00+00,4715,4715,9088,3813,,
3726,91100731,NEW ELECTRICAL PANAL FOR THE GENERATORS           ,CLOSED,GS   (GEN SERV),,2011/03/09 00:00:00+00,2018.41,2018.41,9091,3725,,
3607,91200119,CIVIC CENTER ELECTRICAL                           ,CLOSED,CON  (CONSTUCT/R),,2012/06/26 00:00:00+00,5800,6784.71,9091,3606,,
1404,91200225,FIXTURES CITY GARAGE                              ,CLOSED,GS   (GEN SERV),,2012/01/19 00:00:00+00,9525,9525,9091,1403,,
2895,91400214,LIGHTING AND ELECTRICAL TOURIST LOCKER            ,CLOSED,CON  (CONSTUCT/R),,2014/05/21 00:00:00+00,4598.2,4076.59,9091,2894,,
938,91100402,HOTEL ROOMS FOR STAGE PRODUCTION FOR BELE CHERE 10,CLOSED,GS   (GEN SERV),,2010/09/03 00:00:00+00,10474.07,10474.07,9094,937,,
3440,91200134,BELE CHERE BLOCK OF HOTEL ROOMS                   ,CLOSED,GS   (GEN SERV),,2012/06/27 00:00:00+00,9476,8898.24,9094,3439,,
210,91300243,BELE CHERE HOTEL ROOMS FOR CREW                   ,CLOSED,GS   (GEN SERV),,2013/03/25 00:00:00+00,8671.32,8671.32,9094,209,,
729,91300309,HOTEL ROOMS FOR BELE CHERE CREW                   ,CLOSED,GS   (GEN SERV),,2013/08/07 00:00:00+00,8000,9068.7,9094,728,,
639,91100130,BC 10 STAGE MANAGER                               ,CLOSED,GS   (GEN SERV),,2010/07/08 00:00:00+00,575,575,9099,638,,
217,91100271,BC10 STAGE CREW                                   ,CLOSED,GS   (GEN SERV),,2010/07/30 00:00:00+00,240,240,9099,216,,
3845,91100268,BC10 STAGE CREW                                   ,CLOSED,GS   (GEN SERV),,2010/07/30 00:00:00+00,630,630,9100,3844,,
3053,91100284,BC 10 STAGE CREW                                  ,CLOSED,GS   (GEN SERV),,2010/08/03 00:00:00+00,510,510,9102,3052,,
2822,91000655,LIQUIDATED PO #100879                             ,CLOSED,GENERAL,,2010/11/01 00:00:00+00,265208.62,311679.04,9105,2821,,
2702,91100058,STAFFING BEVERAGE STATION                         ,CLOSED,GS   (GEN SERV),,2010/07/01 00:00:00+00,5000,5000,9125,2701,,
2987,91100337,HOTEL ROOMS FOR BELE CHERE 10                     ,CLOSED,GS   (GEN SERV),,2010/08/19 00:00:00+00,3402.84,3402.84,9127,2986,,
2972,91100227,GO MINI STORAGE CONTAINERS FOR BELE CHERE         ,CLOSED,RNT  (EQUIP RENT),,2010/07/21 00:00:00+00,1500,1500,9129,2971,,
3419,91100276,BC 10 STAGE CREW                                  ,CLOSED,GS   (GEN SERV),,2010/08/03 00:00:00+00,630,630,9134,3418,,
2597,91100509,BELE CHERE STANDBY 7/11-7/25/10                   ,CLOSED,GENERAL,,2010/10/19 00:00:00+00,4000,4000,9135,2596,,
3086,91100056,STAFFING FOR BEVERAGE STATION                     ,CLOSED,GS   (GEN SERV),,2010/07/01 00:00:00+00,5000,5000,9147,3085,,
1048,91100040,WRISTBAND SALES                                   ,CLOSED,GS   (GEN SERV),,2010/07/01 00:00:00+00,2000,2000,9150,1047,,
326,91200181,ENGINEERING FOR GROVEMONT SUBDIVISION WL PROJECT  ,CLOSED,PRO  (PRO SERVIC),,2018/05/24 00:00:00+00,222055,200740.92,9156,325,,
173,91200231,CHEROKEE SUNSET WALL REPLACEMENT                  ,CLOSED,PRO  (PRO SERVIC),,2013/11/12 00:00:00+00,75000,70000,9156,172,,
1565,91300220,ENGINEERING - PEACH KNOB PUMP STATION BUILDING    ,CLOSED,PRO  (PRO SERVIC),,2013/10/11 00:00:00+00,11130,25631.63,9156,1564,,
1743,91400094,ENGINEERING-INNSBROOK/MAPLEWOOD/MTN CREST/PATTON C,CLOSED,PRO  (PRO SERVIC),,2021/10/04 00:00:00+00,180000,137933.16,9156,1742,,
782,91200155,REPAIR BASKETBALL FLOOR                           ,CLOSED,CON  (CONSTUCT/R),,2011/10/03 00:00:00+00,26138,26138,9174,781,,
3190,92000193,REFURBISH BASKETBALL FLOOR FOR THE US CELLULAR CEN,CLOSED,GS   (GEN SERV),,2020/06/08 00:00:00+00,75945,69020.58,9174,3189,,
284,91000626,WEED & SEED RESOURCE PROVIDER                     ,CLOSED,GS   (GEN SERV),,2010/08/19 00:00:00+00,1500,1500,9197,283,,
3996,91700089,ANNUAL HOSTED SUBSCRIPTION FEE                    ,CLOSED,GS   (GEN SERV),,2019/03/27 00:00:00+00,6374.2,8415,9198,3995,,
1356,91800103,POWERDMS: TRAINING & POLICY SOFTWARE              ,CLOSED,GS   (GEN SERV),,2018/06/18 00:00:00+00,4083.75,4083.75,9198,1355,,
3265,91900135,ANNUAL POWERDMS.COM HOSTED SUBSCRIPTION FEE       ,CLOSED,GS   (GEN SERV),,2021/06/09 00:00:00+00,5049,15930.3,9198,3264,,
3719,92000082,ANNUAL SUBSCRIPTION FEE FOR AFD SOGS              ,CLOSED,GS   (GEN SERV),,2021/10/25 00:00:00+00,4334,18763.07,9198,3718,,
3330,92200133,ANNUAL POWERDMS HOSTED SUBSCRIPTION FEE           ,POSTED,GS   (GEN SERV),,2021/08/10 00:00:00+00,10078.54,10078.54,9198,3329,,
3023,91800271,TEST CONTRACT FOR NOT TO EXCEED INSTRUCTIONS      ,CLOSED,GS   (GEN SERV),,2018/02/26 00:00:00+00,29000,0,9199,3022,,
2601,91100545,OUTSIDE AGENCY GRANT CHILD ABUSE PREVENTION SERVIC,CLOSED,GS   (GEN SERV),,2011/09/14 00:00:00+00,5000,5000,9203,2600,,
3866,91200214,CHILD ABUSE PREVENTION SERVICES OUTSIDEAGENCY11-12,CLOSED,GS   (GEN SERV),,2012/07/31 00:00:00+00,5000,5000,9203,3865,,
1151,91300158,CHILD ABUSE PREVENTION OUTSIDE AGENCY GRANT       ,CLOSED,GS   (GEN SERV),,2013/08/07 00:00:00+00,5000,5000,9203,1150,,
4216,91400155,CHILD ABUSE PREVENTIONS OUTSIDE AGENCY FY 13-14   ,CLOSED,GS   (GEN SERV),,2015/06/20 00:00:00+00,5000,5000,9203,4215,,
3166,91500186,CHILD ABUSE PREVENTION SPF FY 14-15               ,CLOSED,GS   (GEN SERV),,2017/06/26 00:00:00+00,5000,2500,9203,3165,,
2535,91900093,INSTALL NEW CARPET AT 29 HAYWOOD ST.PER PROPOSAL  ,CLOSED,GS   (GEN SERV),,2019/04/01 00:00:00+00,13506,14618.8,9206,2534,,
1926,91000574,HARRISON STREET SIDEWALK PROJECT                  ,CLOSED,GS   (GEN SERV),,2010/05/19 00:00:00+00,42750,42750,9210,1925,,
2417,91100751,FREDDY MITCHELL AND ASSOCIATES                    ,CLOSED,GS   (GEN SERV),,2013/05/23 00:00:00+00,66472,74970.15,9210,2416,,
3769,91100201,GAS LINE & PIPE FOR BEAVERDAM PUMP STATION        ,CLOSED,GENERAL,,2010/07/19 00:00:00+00,2215.49,2215.49,9222,3768,,
2179,91100395,                                                  ,CLOSED,GENERAL,,2011/06/03 00:00:00+00,1200,562.5,9223,2178,,
100,91100835,REPAIR/RELOCATE RECEPTACLES - PACK SQUARE         ,CLOSED,GS   (GEN SERV),,2012/08/30 00:00:00+00,24600,24600,9226,99,,
2302,91500106,PVC AT FS 11 EMT FS 10                            ,CLOSED,GS   (GEN SERV),,2015/06/17 00:00:00+00,5733,5733,9226,2301,,
288,91000127,"INCREASE PO #101375, WORK AT STATION 6            ",CLOSED,GS   (GEN SERV),,2010/01/11 00:00:00+00,3270,3270,9232,287,,
545,91000539,                                                  ,CLOSED,GENERAL,,2010/05/06 00:00:00+00,100,100,9235,544,,
3070,91100567,OUTSIDE AGENCY GRANT FOR ASHEVILLE DESIGN CENTER  ,CLOSED,GS   (GEN SERV),,2010/11/17 00:00:00+00,4000,4000,9235,3069,,
3637,91100741,PLANNING SERVICES FOR BETWEEN THE BRIDGES         ,CLOSED,GS   (GEN SERV),,2011/03/17 00:00:00+00,3500,3500,9235,3636,,
1178,91100744,ONE DAY RENTAL-TRANSIT COMMISSION RETREAT 3/29/11 ,CLOSED,LS   (LEASE SVCS),,2011/03/18 00:00:00+00,100,100,9235,1177,,
3066,91200096,TIGER II  E RIVERWAY PARTICIPATION ADC            ,CLOSED,GS   (GEN SERV),,2014/07/31 00:00:00+00,20000,25026.75,9235,3065,,
3348,91200189,ASHEVILLE DESIGN CENTER OUTSIDE AGENCY GRANT SBA  ,CLOSED,GS   (GEN SERV),,2013/08/07 00:00:00+00,4000,4000,9235,3347,,
1242,91300301,OUTSIDE AGENCY 12-13 DESIGN CENTER  DESIGN-BUILD S,CLOSED,CON  (CONSTUCT/R),,2013/08/07 00:00:00+00,4000,4000,9235,1241,,
2954,91400193,ASHEVILLE DESIGN CENTER - OUTSIDE AGENCY  FY 13-14,CLOSED,GS   (GEN SERV),,2015/03/02 00:00:00+00,4000,4000,9235,2953,,
3907,91500143,ASHEVILLE DESIGN CENTER STRATEGIC PARTNER GT 14-15,CLOSED,GS   (GEN SERV),,2016/06/10 00:00:00+00,4000,4000,9235,3906,,
2782,91600290,HAYWOOD STREET PROPERTY                           ,CLOSED,GS   (GEN SERV),,2017/06/26 00:00:00+00,15000,15000,9235,2781,,
3764,91700211,ASHEVILLE DESIGN CENTER OUTDOOR EXPERIENC FY 15-16,CLOSED,GS   (GEN SERV),STRATEGIC PARTNER,2017/06/07 00:00:00+00,4000,4000,9235,3763,,
3796,91000644,OUTDOOR PROGRAMMING                               ,CLOSED,GS   (GEN SERV),,2010/08/19 00:00:00+00,1150,1150,9241,3795,,
3849,91000515,CLINGMAN AVENUE / HAYWOOD ROAD STREETSCAPE        ,CLOSED,CON  (CONSTUCT/R),,2012/06/27 00:00:00+00,503827,714469.66,9262,3848,,
1748,91100810,ASHEVILLE SIDEWALK IMPROVEMENTS ARRA TIP U-5186   ,CLOSED,CON  (CONSTUCT/R),,2012/05/10 00:00:00+00,56069.62,53976.78,9262,1747,,
3935,91200183,SIDEWALK IMPROVEMENTS ON TUNNEL ROAD & KENILWORTH ,CLOSED,CON  (CONSTUCT/R),,2012/08/30 00:00:00+00,117268.38,117268.38,9262,3934,,
1458,91200249,WATER QUALITY IMPROVEMENT HOMINY CREEK GRNWY      ,CLOSED,CON  (CONSTUCT/R),,2013/11/25 00:00:00+00,60000,54116,9262,1457,,
1114,91200279,MILLS CREEK CONDOMINIUMS PERFORMANCE BOND PROJECT ,CLOSED,CON  (CONSTUCT/R),,2013/03/21 00:00:00+00,33207,30498.88,9262,1113,,
2585,91300170,N. LOUISIANA AVE SIDEWALK IMPROVEMENTS PHASE-3    ,CLOSED,CON  (CONSTUCT/R),,2013/03/21 00:00:00+00,65000,42970.27,9262,2584,,
4107,91500223,BEAUCATCHER TANK WATERLINE IMPROVEMENT AREA PROJ  ,CLOSED,CON  (CONSTUCT/R),,2015/09/21 00:00:00+00,432480,423740.96,9262,4106,,
2513,92100279,DISTRICT SIDEWALK INSTALLATION                    ,POSTED,CON  (CONSTUCT/R),,2021/08/20 00:00:00+00,188092.3,188092.3,9262,2512,,
2493,92100412,FOREST HILL/CALDONIA STORMWATER IMPROVEMENTS'     ,POSTED,CON  (CONSTUCT/R),,2022/01/31 00:00:00+00,645948,645948,9262,2492,,
2212,91000401,TERRY JOSHUA SKIDMORE                             ,CLOSED,GS   (GEN SERV),,2013/01/30 00:00:00+00,1486,2484,9263,2211,,
2640,91000403,TYLER WOLFE                                       ,CLOSED,GS   (GEN SERV),,2013/01/30 00:00:00+00,1774,6236,9264,2639,,
1951,91000399,KATRINA NEFF                                      ,CLOSED,GS   (GEN SERV),,2013/01/30 00:00:00+00,620,3540,9274,1950,,
555,91800441,                                                  ,CLOSED,GS   (GEN SERV),,2018/07/10 00:00:00+00,89999,0,9999,554,,
2572,92200313,CITY COUNCIL RETREAT FACILITATION                 ,CREATED,GS   (GEN SERV),,2022/02/04 00:00:00+00,7000,7000,9999,2571,,
1364,91000113,REMOVAL OF TREE ON BURTON STREET CENTER           ,CLOSED,PRO  (PRO SERVIC),,2010/01/05 00:00:00+00,2500,2500,10004,1363,,
2746,91000360,21ST CCLC INSTRUCTOR                              ,CLOSED,GS   (GEN SERV),,2010/03/04 00:00:00+00,3375,3375,10005,2745,,
2520,91100397,                                                  ,CLOSED,GS   (GEN SERV),,2011/06/20 00:00:00+00,1200,3650,10005,2519,,
1180,91000144,21ST CCLC ACADEMIC INSTRUCTOR                     ,CLOSED,INS  (INSTRUCTOR),,2010/06/14 00:00:00+00,1500,1000,10006,1179,,
2992,91100475,VERBAL JUDO (2) TWO DAY LEADERSHIP CLASSES AT APD ,CLOSED,GENERAL,,2010/10/22 00:00:00+00,10000,10475.3,10010,2991,,
2138,91100347,                                                  ,CLOSED,GENERAL,,2010/08/20 00:00:00+00,650,650,10016,2137,,
667,91100557,SERVICE FOR MILLS RIVER LAB TURB                  ,CLOSED,GENERAL,,2010/11/11 00:00:00+00,588.94,588.94,10016,666,,
2046,91900356,WIMS LICENSE BASE SOFTWARE & SUPPORT WATER PLANTS ,POSTED,GS   (GEN SERV),,2021/08/20 00:00:00+00,70730,70730,10016,2045,,
1067,92200330,SUBSCRIPTION TECH SUPPORT / USER LICENSES         ,CREATED,GS   (GEN SERV),,2022/02/25 00:00:00+00,1136.01,1136.01,10016,1066,,
1657,91000164,ATHLETIC OFFICIAL FOR CITY LEAGUES                ,CLOSED,GS   (GEN SERV),,2013/10/11 00:00:00+00,1000,1000,10017,1656,,
189,91000174,INSTRUCTOR FOR FOLK AND CLASSICAL DANCE           ,CLOSED,INS  (INSTRUCTOR),,2010/08/19 00:00:00+00,960,960,10020,188,,
1789,91000197,ATHLETIC OFFICIAL FOR CITY LEAGUES                ,CLOSED,PRO  (PRO SERVIC),,2010/08/19 00:00:00+00,1000,1000,10024,1788,,
1424,91000198,REMOVE & DISPOSE OF OLD FENCING & CONCRETE        ,CLOSED,CON  (CONSTUCT/R),,2010/08/19 00:00:00+00,4500,4500,10025,1423,,
3741,91000578,IMPROVEMENTS TO RED WOLF EXHIBIT FENCING          ,CLOSED,GS   (GEN SERV),,2011/02/24 00:00:00+00,12500,14500,10025,3740,,
1520,91200128,FENCING AT MLK PARK                               ,CLOSED,GS   (GEN SERV),,2012/06/28 00:00:00+00,9450,9450,10025,1519,,
428,91200284,INSTALL FENCING AT MEMORIAL STADIUM               ,CLOSED,GS   (GEN SERV),,2012/05/02 00:00:00+00,13500,14500,10025,427,,
3608,91200331,INSTALL GATES AT ALL THREE POOLS                  ,CLOSED,GS   (GEN SERV),,2012/05/22 00:00:00+00,4500,4500,10025,3607,,
3900,91300037,REED CREEK GUARD RAIL REPLACEMENT                 ,CLOSED,GS   (GEN SERV),,2012/07/03 00:00:00+00,13000,13000,10025,3899,,
1465,91700302,REPLACE/REPAIR FENCING                            ,CLOSED,CON  (CONSTUCT/R),,2017/06/07 00:00:00+00,14000,13600,10025,1464,,
3928,91700408,"FENCE PROJECT MONTFORK, W AVL & VALLEY SPRINGS PAR",CLOSED,GS   (GEN SERV),,2018/05/21 00:00:00+00,26300,23900,10025,3927,,
4116,91000224,"HEATHER HAYES, GRAPHIC DESIGN SERVICES            ",CLOSED,GS   (GEN SERV),,2014/02/14 00:00:00+00,2025,4270,10029,4115,,
2813,91000240,"GRAPHIC DESIGN SERVICE, IT SERVICES 2009 ANNUAL   ",CLOSED,GS   (GEN SERV),,2010/08/24 00:00:00+00,675,1000,10029,2812,,
640,91000214,TREE AND HARDWOOD REMOVAL                         ,CLOSED,GS   (GEN SERV),,2010/01/28 00:00:00+00,6500,6500,10032,639,,
1402,91700197,CDBG EAGLE MARKET STREET DEV. CORP. FY 16-17      ,CLOSED,HUD (GEN SERV-HUD),CDBG,2019/06/09 00:00:00+00,30000,28306.82,10035,1401,,
2501,91900136,EAGLE MARKET ST DEV. CORP IDA SM BUS FY 17-18     ,POSTED,HUD (GEN SERV-HUD),CDBG,2021/08/20 00:00:00+00,140000,140000,10035,2500,,
2620,91900136,EAGLE MARKET ST DEV. CORP IDA SM BUS FY 17-18     ,POSTED,HUD (GEN SERV-HUD),CDBG,2022/02/17 00:00:00+00,0,44255.68,10035,2619,,
3475,92100125,EMSDC 19-20 OPPORTUNITY ASHEVILLE CDBG            ,POSTED,HUD (GEN SERV-HUD),CDBG,2021/08/20 00:00:00+00,81213,81213,10035,3474,,
1543,92200220,FY 21/22 EMSDC INCUBATE TO INNOVATE               ,CREATED,HUD (GEN SERV-HUD),CDBG,2021/11/01 00:00:00+00,25000,25000,10035,1542,,
3729,91000226,21ST CCLC ENRICHMENT INSTRUCTION                  ,CLOSED,GS   (GEN SERV),,2010/08/19 00:00:00+00,2640,5140,10036,3728,,
2064,91100398,                                                  ,CLOSED,GENERAL,,2011/04/07 00:00:00+00,2625,2550,10036,2063,,
1075,91000180,DINGLE CREEK STORMWATER PROJECT                   ,CLOSED,CON  (CONSTUCT/R),,2010/08/03 00:00:00+00,166495,171036,10037,1074,,
2621,91000232,CLEAN AND RESTORE TILES IN REID CENTER RESTROOMS  ,CLOSED,GS   (GEN SERV),,2010/01/29 00:00:00+00,1080,1080,10038,2620,,
820,91700118,CLEANING SERVICE 5 DAY/WK AT 200 BINGHAM RD       ,CLOSED,GS   (GEN SERV),,2018/05/24 00:00:00+00,22494,21463.03,10038,819,,
721,91800092,CLEANING SERVICE 5 DAY/WK AT 200 BINGHAM ROAD     ,CLOSED,GS   (GEN SERV),,2019/05/17 00:00:00+00,22494,22494,10038,720,,
2997,91900151,JANITORIAL SERVICE 5 DAYS/WEEK FOR 200 BINGHAM RD ,CLOSED,GS   (GEN SERV),,2019/08/13 00:00:00+00,24294,20245,10038,2996,,
416,91000241,DEVELOP MASTER PLAN FOR WNC NATURE CENTER         ,CLOSED,PRO  (PRO SERVIC),,2010/08/19 00:00:00+00,24950,24950,10043,415,,
1689,91100695,NATURE CENTER SITE PLANNING                       ,CLOSED,GS   (GEN SERV),,2011/02/04 00:00:00+00,40000,40000,10043,1688,,
2222,91100299,"LEASE OF 2 UTILITY VEHICLES,                      ",CLOSED,RNT  (EQUIP RENT),,2011/01/14 00:00:00+00,29867.68,30672.85,10048,2221,,
3013,91200252,CONTRACTED LABOR FOR EVENTS                       ,CLOSED,GS   (GEN SERV),,2014/05/21 00:00:00+00,12000,23902.52,10053,3012,,
2282,92100188,HD STREAMING SERVICE                              ,CLOSED,GS   (GEN SERV),,2021/04/15 00:00:00+00,8995,8995,10061,2281,,
128,91000253,NETWORK SECURITY SERVICES                         ,CLOSED,GS   (GEN SERV),,2013/08/19 00:00:00+00,4950,26750,10063,127,,
956,91700353,PERFORM A VULNERABILITY ASSESSMENT                ,CLOSED,GS   (GEN SERV),,2017/08/03 00:00:00+00,11500,11500,10063,955,,
1093,91000261,ACADEMIC INSTRUCTOR                               ,CLOSED,GS   (GEN SERV),,2010/02/08 00:00:00+00,2000,2000,10065,1092,,
2914,91100394,                                                  ,CLOSED,GS   (GEN SERV),,2010/09/02 00:00:00+00,600,600,10065,2913,,
3037,91000260,ACADEMIC INSTRUCTOR                               ,CLOSED,GS   (GEN SERV),,2010/06/09 00:00:00+00,2000,3875,10066,3036,,
2902,91100399,                                                  ,CLOSED,GENERAL,,2011/06/03 00:00:00+00,300,250,10066,2901,,
3158,91000257,ACADEMIC INSTRUCTOR                               ,CLOSED,GS   (GEN SERV),,2010/06/09 00:00:00+00,2000,2375,10067,3157,,
397,91100400,                                                  ,CLOSED,GENERAL,,2011/06/03 00:00:00+00,300,250,10067,396,,
2983,91000256,                                                  ,CLOSED,GS   (GEN SERV),,2010/06/09 00:00:00+00,2000,3500,10068,2982,,
2268,91100393,                                                  ,CLOSED,GS   (GEN SERV),,2011/02/02 00:00:00+00,1500,1900,10068,2267,,
1986,91000433,LEASE OF 2 MOTORCYCLES YEAR 2010  MODEL FLHTP     ,CLOSED,LS   (LEASE SVCS),,2010/03/24 00:00:00+00,602,602,10080,1985,,
3121,91000274,VETERINARY SERVICES                               ,CLOSED,GS   (GEN SERV),,2010/08/09 00:00:00+00,4000,10600,10094,3120,,
74,91000277,                                                  ,CLOSED,GS   (GEN SERV),,2010/02/15 00:00:00+00,750,750,10095,73,,
3369,91000276,                                                  ,CLOSED,GS   (GEN SERV),,2010/02/15 00:00:00+00,750,750,10096,3368,,
725,91000275,                                                  ,CLOSED,GS   (GEN SERV),,2010/02/15 00:00:00+00,750,750,10097,724,,
537,91000273,                                                  ,CLOSED,GS   (GEN SERV),,2010/08/19 00:00:00+00,15000,15000,10098,536,,
3586,91000279,RENTAL OF TWO CAMELS                              ,CLOSED,RNT  (EQUIP RENT),,2010/02/15 00:00:00+00,1980,1980,10099,3585,,
396,91000289,RENTAL OF 25 PARKING SPACES IN LOWER LOT          ,CLOSED,RNT  (EQUIP RENT),,2011/12/07 00:00:00+00,13500,29250,10100,395,,
2457,91000303,FENCING FOR SECURITY AT PUMPT STATIONS & GENERATOR,CLOSED,GS   (GEN SERV),,2010/02/18 00:00:00+00,12366,12366,10111,2456,,
565,91000625,FENCING FOR SECURITY - BEAVERDAM PUMP STATION & GE,CLOSED,GENERAL,,2010/08/19 00:00:00+00,4765,4765,10111,564,,
2290,91100572,CREW TO HELP SET UP STAGES FOR BELE CHERE         ,CLOSED,GS   (GEN SERV),,2010/11/18 00:00:00+00,1615.32,1615.32,10114,2289,,
3943,91100750,STAGE HANDS TO SET UP BASKETBALL FLOOR            ,CLOSED,CON  (CONSTUCT/R),,2014/05/21 00:00:00+00,4000,3936.24,10114,3942,,
3457,91000313,WEED & SEED CONTRACTOR                            ,CLOSED,GS   (GEN SERV),,2010/02/22 00:00:00+00,150,150,10115,3456,,
3725,91000429,OP/ED PIECE FOR THE CIVIC CENTER                  ,CLOSED,GS   (GEN SERV),,2010/03/24 00:00:00+00,450,450,10116,3724,,
674,92200267,FY 21/22 ABCCM CODE PURPLE SHELTER                ,POSTED,GS   (GEN SERV),SERVICE,2022/02/09 00:00:00+00,20000,100000,10118,673,,
4101,91900084,GREEN BUILT CONTRACT ENERGY INNOVATION TASK FORCE ,CLOSED,GS   (GEN SERV),,2020/05/15 00:00:00+00,28900,54510.56,10119,4100,,
101,92100136,THE BLUE HORIZONS PROJECT                         ,POSTED,GS   (GEN SERV),,2021/08/20 00:00:00+00,100000,100000,10119,100,,
1184,92100442,SOLARIZE ASHEVILLE                                ,POSTED,GS   (GEN SERV),,2021/08/20 00:00:00+00,25000,25000,10119,1183,,
3091,92200141,GREEN BUILT ALLIANCE REMAINDER OF FY22            ,POSTED,GS   (GEN SERV),,2022/01/27 00:00:00+00,53500,99985,10119,3090,,
4102,91000355,CONSULTATION IN THE CREATION OF THE SCOPE         ,CLOSED,PRO  (PRO SERVIC),,2010/03/03 00:00:00+00,1000,1000,10122,4101,,
1915,91000336,ADMIN SVS RETREAT FACILITATOR                     ,CLOSED,GS   (GEN SERV),,2010/02/24 00:00:00+00,1000,1000,10123,1914,,
1421,91100702,ASCENT LEADERSHIP - CITY COUNCIL RETREAT FACILITAT,CLOSED,GS   (GEN SERV),,2011/02/08 00:00:00+00,1400,1400,10123,1420,,
3038,91000373,CERTIFIED PROJECT DIRECTOR FOR ASTON PARK FIT     ,CLOSED,INS  (INSTRUCTOR),,2010/03/09 00:00:00+00,2000,2000,10125,3037,,
289,91000428,"RETILE BATHROOM FLOORS WITH ""GREEN"" MCT TILE      ",CLOSED,GS   (GEN SERV),,2010/03/24 00:00:00+00,5658.45,5658.45,10129,288,,
1137,91000358,CONTRACT FOR THE REMOVE OF SURPLUS ITEMS FROM ITS ,CLOSED,GS   (GEN SERV),,2010/06/22 00:00:00+00,1795,1253.68,10135,1136,,
676,91000326,AUTOMATED METER READING DEVICES (AMR)             ,CLOSED,GS   (GEN SERV),,2019/03/27 00:00:00+00,1790000,4375249.29,10139,675,,
97,91100445,GPS DATA COLLECTION FOR AMR PROJECT               ,CLOSED,GS   (GEN SERV),,2019/03/27 00:00:00+00,112000,112258.44,10139,96,,
3929,91000365,PAR-T-PERFECT/DOUGLAS HUTCHINS                    ,CLOSED,GS   (GEN SERV),,2013/07/24 00:00:00+00,11355,15397.5,10142,3928,,
1590,91100027,"INFLATABLES, DUNKING BOOTH & STAFFING             ",CLOSED,GS   (GEN SERV),,2010/07/01 00:00:00+00,1115,1115,10142,1589,,
154,91100581,INFLATABLE FOR HOLIDAY CAMP CARNIVAL              ,CLOSED,GS   (GEN SERV),,2010/11/23 00:00:00+00,200,200,10142,153,,
424,91000378,WEED & SEED CONTRACTOR                            ,CLOSED,GS   (GEN SERV),,2010/08/19 00:00:00+00,2940,2940,10143,423,,
2320,91000374,KEYNOTE SPEAKER - BILL IVEY                       ,CLOSED,PRO  (PRO SERVIC),,2010/08/19 00:00:00+00,10000,10000,10146,2319,,
1192,91000397,CONSTRUCT AN 8' BIRD BLIND                        ,CLOSED,CON  (CONSTUCT/R),,2010/03/16 00:00:00+00,1850,1850,10148,1191,,
2815,91000396,SOCIAL MEDIA CONTRACT                             ,CLOSED,GS   (GEN SERV),,2010/08/19 00:00:00+00,5280,5280,10159,2814,,
4208,91000385,UPS BATTERY SERVICE CONTRACT                      ,CLOSED,GENERAL,,2012/06/27 00:00:00+00,3146.67,0,10161,4207,,
3477,91100180,UPS BATTERY SERVICE CONTRACT                      ,CLOSED,GENERAL,,2010/07/15 00:00:00+00,4311,4311,10161,3476,,
3209,91000417,PUBLIC RELATIONS SPECIALIST                       ,CLOSED,GS   (GEN SERV),,2012/06/28 00:00:00+00,45760,49522,10163,3208,,
1858,91000391,INSTALLATION OF BALLISTIC COATING                 ,CLOSED,GENERAL,,2010/08/19 00:00:00+00,41248.42,41248.42,10167,1857,,
1840,91000412,                                                  ,CLOSED,GENERAL,,2010/08/19 00:00:00+00,37243.8,40693.8,10189,1839,,
2994,91000448,WELDING SERVICES FOR WATER MAINTENANCE            ,CLOSED,GS   (GEN SERV),,2010/08/19 00:00:00+00,1000,1000,10190,2993,,
